international_plan,voice_mail_plan,number_vmail_messages,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,churn,total_net_minutes,total_net_calls,total_net_charge
0,0,0,13.4,4.0,3.62,3.0,0,687.4000000000001,284.0,60.410000000000004
1,0,0,9.0,3.0,2.43,3.0,0,659.6999999999999,271.0,63.5
0,0,0,11.4,3.0,3.08,1.0,0,604.1,252.0,54.089999999999996
0,0,0,13.2,4.0,3.56,1.0,0,513.2,299.0,49.22
0,0,0,10.3,7.0,2.78,2.0,0,667.3,274.0,62.290000000000006
0,0,0,5.7,7.0,1.54,1.0,0,599.8,289.0,57.940000000000005
1,0,0,11.4,5.0,3.08,1.0,1,736.3,310.0,71.74
0,0,0,8.6,4.0,2.32,2.0,0,463.9,365.0,54.559999999999995
0,0,0,9.6,4.0,2.59,0.0,0,614.5,339.0,50.55
0,1,30,10.9,3.0,2.94,2.0,0,457.79999999999995,266.0,44.67
1,0,0,13.5,4.0,3.65,1.0,1,481.2,257.0,51.22
0,0,0,13.7,9.0,3.7,0.0,1,623.8,259.0,71.59
0,0,0,11.2,5.0,3.02,1.0,0,433.0,284.0,39.04
0,0,0,13.0,3.0,3.51,0.0,0,585.3,300.0,56.75
0,0,0,12.3,4.0,3.32,2.0,0,517.7,268.0,45.839999999999996
0,1,33,10.2,7.0,2.75,0.0,0,570.9,288.0,64.17999999999999
1,0,0,16.6,5.0,4.48,2.0,1,534.2,285.0,53.28999999999999
0,1,40,9.4,6.0,2.54,0.0,0,644.4,284.0,67.42999999999999
0,0,0,8.6,6.0,2.32,3.0,0,458.8,285.0,50.39
0,0,0,10.3,4.0,2.78,1.0,0,571.9,243.0,54.300000000000004
0,1,37,12.3,4.0,3.32,1.0,0,623.9000000000001,263.0,60.8
0,0,0,9.4,8.0,2.54,3.0,0,628.3,256.0,62.449999999999996
0,0,0,15.2,3.0,4.1,2.0,0,571.2,371.5,54.91
0,1,38,7.2,3.0,1.94,3.0,0,566.1,276.0,55.15
0,0,0,9.0,3.0,2.43,0.0,0,712.4,314.0,70.9
0,0,0,8.0,6.0,2.16,2.0,0,602.5,267.0,58.71
0,1,17,8.7,1.0,2.35,1.0,0,413.5,292.0,36.79
0,0,0,8.4,1.0,2.27,2.0,0,535.3,288.0,48.25
0,0,0,12.0,5.0,3.24,1.0,0,488.5,245.0,51.51
0,0,0,13.8,3.0,3.73,1.0,0,600.5,248.0,63.519999999999996
0,0,0,7.1,2.0,1.92,0.0,0,554.9,286.0,54.510000000000005
0,0,0,9.2,5.0,2.48,3.0,0,577.3,252.0,53.73
1,0,0,10.6,2.0,2.86,3.5,1,602.5,318.0,63.85999999999999
0,0,0,11.4,5.0,3.08,2.0,0,671.3,271.0,66.94
0,0,0,11.6,3.0,3.13,2.0,0,613.0999999999999,287.0,49.0
0,0,0,10.1,4.0,2.73,1.0,0,484.0,278.0,38.06
0,0,0,9.9,9.0,2.67,1.0,0,620.5999999999999,353.0,57.48
0,0,0,12.4,5.0,3.35,1.0,0,601.8,356.0,52.55
0,1,24,14.6,2.0,3.94,1.0,0,643.1999999999999,285.0,64.33000000000001
0,0,0,11.1,6.0,3.0,1.0,0,476.59999999999997,305.0,47.38999999999999
0,0,0,11.1,3.0,3.0,2.0,0,668.0999999999999,343.0,68.87
1,0,0,7.3,4.0,1.97,3.5,1,452.70000000000005,315.0,46.36
0,1,38,12.4,2.0,3.35,3.5,0,577.2,333.0,61.86
0,0,0,7.9,1.0,2.13,3.0,0,593.4,320.0,60.67
0,0,0,9.1,4.0,2.46,1.0,1,465.99999999999994,334.0,48.45
1,0,0,3.25,0.0,0.8899999999999992,3.0,1,503.1,305.0,62.120000000000005
0,0,0,9.8,5.0,2.65,1.0,0,592.4,284.0,52.22999999999999
0,0,0,12.1,5.0,3.27,1.0,0,465.1,356.0,55.0
0,0,0,11.0,4.0,2.97,3.0,0,645.1,301.0,64.56
0,0,0,11.4,5.0,3.08,0.0,0,381.95000000000005,277.0,39.435
0,1,25,10.7,3.0,2.89,1.0,1,524.5,298.0,53.49
0,0,0,5.2,3.0,1.4,3.5,0,541.5,297.0,59.15
0,0,0,12.5,4.0,3.38,0.0,0,635.2,329.0,61.12
0,1,34,4.9,5.0,1.32,3.5,0,560.8,241.0,58.980000000000004
0,0,0,12.3,1.0,3.32,0.0,0,613.3,284.0,56.57
0,0,0,12.3,8.0,3.32,3.5,1,402.41249999999997,270.0,43.71625
0,1,39,13.0,4.0,3.51,1.0,0,481.3,319.0,46.809999999999995
0,1,32,10.7,5.0,2.89,2.0,0,533.1,258.0,55.89
1,0,0,14.4,10.5,3.89,2.0,1,601.6,259.5,52.01
0,0,0,10.5,4.0,2.84,0.0,0,355.15000000000003,321.0,38.585
0,1,21,7.2,6.0,1.94,1.0,0,689.9,289.0,68.08
0,0,0,10.0,6.0,2.7,2.0,0,606.5,341.0,66.76
0,1,25,12.2,3.0,3.29,3.0,0,678.0999999999999,309.0,62.089999999999996
0,1,23,6.4,4.0,1.73,0.0,0,597.3,284.0,60.95
0,0,0,14.8,4.0,4.0,3.0,0,612.9,283.0,61.3
0,0,0,12.7,5.0,3.43,0.0,0,614.0,277.0,66.16
0,0,0,9.8,5.0,2.65,3.0,0,544.7,320.0,56.660000000000004
0,1,37,17.25,2.0,4.65,1.0,0,739.5999999999999,351.0,67.11999999999999
0,0,0,8.6,9.0,2.32,1.0,0,665.0999999999999,291.0,66.9
0,0,0,10.2,9.0,2.75,1.0,0,678.2,383.0,67.24
0,0,0,11.9,3.0,3.21,2.0,0,456.00000000000006,291.0,50.76
0,0,0,10.8,5.0,2.92,1.0,0,594.3,276.0,59.529999999999994
1,0,0,8.8,4.0,2.38,2.0,0,579.5,270.0,58.18
0,0,0,8.5,5.0,2.3,0.0,0,663.6,275.0,64.22
0,1,24,12.6,4.0,3.4,3.5,1,503.6,271.0,45.23
0,0,0,9.2,4.0,2.48,3.5,0,586.0,267.0,57.04
1,0,0,10.6,1.0,2.86,3.5,1,628.2,258.0,67.08
0,0,0,7.7,3.0,2.08,2.0,0,510.9,304.0,46.690000000000005
0,0,0,8.5,10.5,2.3,3.0,0,622.8,242.0,59.89999999999999
0,0,0,13.6,6.0,3.67,0.0,1,772.5,267.0,77.01
0,0,0,8.7,5.0,2.35,1.0,0,523.4,268.0,50.39
0,0,0,5.8,10.0,1.57,3.0,0,598.0,299.0,64.45
0,1,39,13.2,3.0,3.56,2.0,0,609.0,250.0,55.60999999999999
0,0,0,4.6,6.0,1.24,0.0,0,485.09999999999997,315.0,50.56
0,1,34,12.7,9.0,3.43,3.5,0,741.8,273.0,71.63
0,0,0,8.9,3.0,2.4,0.0,0,545.3000000000001,336.0,48.14999999999999
0,0,0,15.6,3.0,4.21,2.0,0,602.4000000000001,313.0,52.21
0,0,0,8.3,6.0,2.24,1.0,0,569.8,282.0,56.43000000000001
0,1,35,8.9,4.0,2.4,2.0,0,522.9,281.0,45.349999999999994
0,1,26,13.0,5.0,3.51,2.0,0,534.9,299.0,46.79
0,1,33,11.2,4.0,3.02,2.0,0,626.9000000000001,334.0,61.53
0,0,0,12.9,3.0,3.48,3.5,0,594.5,339.0,65.56
0,0,0,7.5,4.0,2.03,1.0,0,504.4,286.0,57.029999999999994
0,0,0,9.9,8.0,2.67,1.0,0,619.7,347.0,62.25
0,0,0,10.1,7.0,2.73,2.0,0,502.3,338.0,43.18000000000001
0,0,0,7.2,3.0,1.94,2.0,0,476.8,370.0,43.63
0,1,31,9.7,5.0,2.62,1.0,0,603.6999999999999,314.0,58.28
0,0,0,12.6,3.0,3.4,3.0,0,554.4,313.0,55.24
0,0,0,9.8,1.0,2.65,2.0,0,625.5,277.0,52.95
1,0,0,9.7,1.0,2.62,0.0,1,585.5,348.0,56.02
0,1,37,13.3,3.0,3.59,0.0,0,536.8,292.0,53.55
0,1,33,10.8,8.0,2.92,1.0,0,547.5,350.0,52.18
0,0,0,10.4,10.0,2.81,2.0,0,520.4000000000001,352.0,49.76
0,0,0,9.3,6.0,2.51,0.0,0,607.4,292.0,53.910000000000004
0,1,25,9.0,2.0,2.43,1.0,0,623.5999999999999,303.0,63.48
0,1,40,10.6,5.0,2.86,1.0,0,472.40000000000003,249.0,51.31
0,0,0,13.2,2.0,3.56,1.0,0,595.8,290.0,58.370000000000005
0,0,0,9.9,5.0,2.67,3.0,0,376.4,300.0,36.83
0,0,0,9.3,2.0,2.51,1.0,0,614.0999999999999,324.0,57.309999999999995
0,0,0,9.2,4.0,2.48,2.0,0,599.0999999999999,310.0,63.25
0,0,0,3.25,0.0,0.8899999999999992,0.0,0,567.8,240.0,58.589999999999996
0,0,0,12.5,4.0,3.38,1.0,0,596.0,275.0,58.269999999999996
0,1,37,9.5,5.0,2.57,2.0,0,628.2,305.0,60.480000000000004
0,0,0,7.7,2.0,2.08,2.0,0,502.4,277.0,58.34
0,0,0,12.1,2.0,3.27,1.0,0,618.1,264.0,59.83
0,0,0,6.7,3.0,1.81,3.0,0,385.9,291.0,34.05
0,0,0,9.7,6.0,2.62,1.0,0,583.4,270.0,56.669999999999995
0,1,27,7.8,4.0,2.11,1.0,0,620.0,283.0,51.98
0,0,0,7.9,3.0,2.13,2.0,0,629.6,261.0,55.910000000000004
0,0,0,11.6,3.0,3.13,3.0,0,642.5,348.0,61.69
0,0,0,8.1,7.0,2.19,3.0,0,511.70000000000005,314.0,47.64
0,0,0,9.9,2.0,2.67,1.0,0,569.2,315.0,61.68
0,0,0,13.2,3.0,3.56,1.0,0,596.6999999999999,243.0,61.82
0,0,0,9.0,10.5,2.43,2.0,1,733.6,273.0,74.81
0,0,0,10.7,3.0,2.89,1.0,0,660.3,283.0,68.75
0,0,0,11.5,4.0,3.11,3.0,0,622.5,334.0,62.3
0,0,0,12.8,3.0,3.46,0.0,0,571.4000000000001,338.0,63.059999999999995
0,0,0,11.6,3.0,3.13,1.0,0,609.7,262.0,61.50999999999999
1,0,0,10.4,3.0,2.81,2.0,0,557.4000000000001,314.0,56.08
1,1,39,7.0,3.0,1.89,0.0,0,435.7,299.0,38.95
0,0,0,14.4,3.0,3.89,0.0,0,529.7,270.0,56.0
0,0,0,16.0,2.0,4.32,1.0,0,498.2,330.0,48.21
0,1,35,12.4,5.0,3.35,1.0,0,602.9,308.0,59.35
0,0,0,5.7,7.0,1.54,1.0,1,825.5999999999999,326.0,89.8475
0,0,0,14.5,2.0,3.92,3.0,0,419.6,327.0,41.07
0,1,40,11.5,10.5,3.11,0.0,0,546.3,290.0,50.510000000000005
0,0,0,15.0,2.0,4.05,0.0,0,659.4,276.0,61.68
0,0,0,7.9,10.0,2.13,2.0,0,452.6,339.0,46.480000000000004
0,0,0,10.4,2.0,2.81,0.0,0,644.6,323.0,54.3
0,1,31,11.5,7.0,3.11,1.0,0,568.4,312.0,53.21000000000001
0,0,0,6.7,2.0,1.81,1.0,0,638.0999999999999,286.0,65.94000000000001
1,0,0,7.9,6.0,2.13,1.0,0,474.0,319.0,51.470000000000006
0,0,0,11.3,1.0,3.05,0.0,0,529.0,292.0,58.95
0,0,0,17.2,5.0,4.64,1.0,0,561.9,276.5,66.81
0,0,0,9.8,3.0,2.65,1.0,0,518.6,305.0,61.81
1,0,0,12.5,2.0,3.38,1.0,1,584.1,280.0,52.4
0,0,0,7.5,3.0,2.03,3.5,1,763.2,238.0,75.5
0,0,0,10.5,7.0,2.84,2.0,0,563.2,241.0,55.55
1,1,32,12.4,5.0,3.35,1.0,0,741.4,284.0,70.83
0,0,0,7.2,1.0,1.94,1.0,1,723.7,306.0,76.14000000000001
0,1,37,10.9,4.0,2.94,3.0,0,522.6,298.0,47.010000000000005
0,0,0,9.6,4.0,2.59,1.0,0,657.8000000000001,265.0,70.65
0,1,37,10.4,9.0,2.81,3.0,0,564.9,274.0,60.45
0,0,0,10.7,9.0,2.89,1.0,0,481.0,317.0,48.35
0,0,0,16.6,7.0,4.48,2.0,0,483.3,252.0,49.1
1,0,0,7.8,3.0,2.11,0.0,0,497.3,309.0,45.709999999999994
0,0,0,15.8,7.0,4.27,1.0,0,547.6,271.0,55.019999999999996
1,0,0,5.8,3.0,1.57,3.0,0,614.2,335.0,59.92000000000001
1,1,40,9.8,3.0,2.65,3.5,1,384.5,292.0,38.05
1,1,31,10.8,4.0,2.92,2.0,0,547.7,309.0,50.75999999999999
0,0,0,8.8,2.0,2.38,1.0,0,489.8,283.0,50.190000000000005
0,0,0,11.6,4.0,3.13,1.0,1,698.5,313.0,71.49
0,0,0,13.1,7.0,3.54,1.0,0,648.3,337.5,63.709999999999994
0,1,40,11.6,2.0,3.13,1.0,0,769.4000000000001,347.0,78.24
0,0,0,9.1,8.0,2.46,1.0,0,569.9,357.0,62.91
0,0,0,11.2,6.0,3.02,1.0,0,550.5999999999999,255.0,58.46
0,0,0,10.1,3.0,2.73,1.0,0,583.1,287.0,61.0
0,0,0,10.8,3.0,2.92,1.0,1,738.4000000000001,285.0,77.97999999999999
0,0,0,11.4,6.0,3.08,2.0,0,732.3,325.0,67.98
0,0,0,9.4,6.0,2.54,0.0,0,599.8,267.0,66.39999999999999
0,1,40,9.0,8.0,2.43,1.0,0,688.0,316.0,63.19
0,1,24,7.4,3.0,2.0,1.0,0,586.9,222.0,57.78
0,1,36,9.5,4.0,2.57,1.0,0,586.5,313.0,62.66
1,0,0,4.4,5.0,1.19,2.0,0,561.6,269.0,59.5
0,0,0,5.0,3.0,1.35,2.0,0,551.4000000000001,316.0,49.09
0,0,0,11.1,4.0,3.0,1.0,0,508.0,355.0,51.07
0,0,0,11.1,5.0,3.0,0.0,0,541.6,312.0,44.699999999999996
0,0,0,10.0,8.0,2.7,3.5,0,684.7,320.0,70.35000000000001
1,0,0,9.8,4.0,2.65,1.0,0,641.4,350.0,58.3
1,0,0,11.2,3.0,3.02,2.0,0,459.0,308.0,45.39
0,0,0,9.6,5.0,2.59,0.0,0,621.6,263.0,55.34
0,0,0,11.1,3.0,3.0,2.0,0,680.5,289.0,70.76
0,0,0,11.7,4.0,3.16,3.0,0,509.6,279.0,43.370000000000005
0,1,26,13.0,3.0,3.51,1.0,0,593.9000000000001,323.0,51.56
0,0,0,7.7,7.0,2.08,1.0,0,516.0,309.0,50.910000000000004
0,0,0,7.8,2.0,2.11,1.0,0,679.9,376.0,65.16
0,1,33,8.8,6.0,2.38,1.0,0,706.3,314.0,68.82
0,0,0,10.1,4.0,2.73,0.0,0,670.4,305.0,67.47
0,0,0,14.6,4.0,3.94,2.0,0,547.5,292.0,55.53
0,1,31,12.3,2.0,3.32,3.5,1,503.1,286.0,36.98
0,0,0,10.5,4.0,2.84,3.5,0,625.5,292.0,65.24
0,0,0,14.1,9.0,3.81,1.0,0,544.4,272.0,54.99
0,0,0,8.5,2.0,2.3,2.0,0,515.4,253.0,52.19
0,0,0,9.8,4.0,2.65,0.0,0,568.5999999999999,250.0,52.94
0,0,0,7.6,2.0,2.05,3.0,0,635.9000000000001,293.0,53.559999999999995
0,0,0,10.9,5.0,2.94,1.0,0,482.4,207.0,45.089999999999996
0,0,0,12.1,2.0,3.27,3.0,0,730.35,324.0,68.925
0,0,0,9.0,3.0,2.43,2.0,0,611.6,284.0,53.160000000000004
0,0,0,11.5,3.0,3.11,2.0,0,679.0,291.0,65.7
0,0,0,11.3,5.0,3.05,2.0,0,580.0,299.0,67.06
0,1,29,10.0,4.0,2.7,0.0,0,437.90000000000003,219.0,42.739999999999995
0,0,0,9.3,3.0,2.51,2.0,0,502.1,240.5,47.69
0,0,0,7.2,2.0,1.94,3.5,0,700.5,308.0,67.43
0,0,0,11.4,2.0,3.08,3.0,0,587.3,334.0,58.17
0,0,0,12.3,2.0,3.32,2.0,0,369.8,224.0,28.42
0,1,30,9.5,3.0,2.57,1.0,0,615.5,283.0,63.599999999999994
0,1,31,12.0,5.0,3.24,1.0,0,596.7,334.0,58.580000000000005
0,0,0,8.3,5.0,2.24,1.0,0,649.9000000000001,268.0,61.81
0,0,0,8.6,6.0,2.32,0.0,0,681.2,285.0,68.19000000000001
0,0,0,11.6,4.0,3.13,3.0,0,553.9,332.0,47.269999999999996
0,0,0,13.3,5.0,3.59,1.0,0,602.1,262.0,60.88
0,0,0,11.6,6.0,3.13,2.0,0,625.7,289.0,61.77000000000001
0,1,33,11.5,3.0,3.11,3.0,0,537.2,280.0,50.459999999999994
0,0,0,14.3,3.0,3.86,3.5,1,539.4,329.0,50.91
0,0,0,8.5,5.0,2.3,1.0,0,603.7,367.0,58.54
0,0,0,6.2,6.0,1.67,2.0,0,671.95,405.0,63.505
0,0,0,9.8,3.0,2.65,1.0,0,702.2,365.0,69.23
0,0,0,5.4,3.0,1.46,0.0,0,472.3,321.0,43.56999999999999
0,1,32,6.8,3.0,1.84,3.0,0,694.5,254.0,71.36
0,0,0,13.2,10.5,3.56,3.5,1,508.0,328.5,44.96
0,0,0,14.3,3.0,3.86,0.0,0,648.5,296.0,60.51
0,0,0,9.8,3.0,2.65,0.0,0,602.6,336.0,60.11
0,0,0,9.7,4.0,2.62,2.0,0,546.9,322.5,60.92
1,0,0,9.4,2.0,2.54,0.0,1,663.4,242.0,71.75
0,0,0,7.0,3.0,1.89,1.0,0,521.8,300.0,56.82
0,0,0,17.25,2.0,4.65,1.0,0,580.8,296.0,48.81
0,0,0,8.6,2.0,2.32,2.0,0,555.2,321.0,48.45
0,0,0,11.1,3.0,3.0,1.0,1,672.0,300.0,71.32
0,0,0,11.0,2.0,2.97,1.0,0,397.5,291.0,33.25
0,1,19,11.4,3.0,3.08,1.0,0,611.5,319.0,57.95
0,0,0,10.0,3.0,2.7,1.0,0,526.3000000000001,228.0,59.31
0,0,0,11.9,3.0,3.21,3.0,0,636.5999999999999,273.0,55.54
0,0,0,12.2,4.0,3.29,2.0,0,620.4000000000001,217.0,60.050000000000004
0,0,0,14.1,8.0,3.81,2.0,0,660.0,335.0,68.72
0,0,0,9.6,4.0,2.59,2.0,0,404.7,241.0,48.03
0,1,24,8.9,2.0,2.4,3.0,0,608.2,262.0,63.24
0,0,0,8.0,2.0,2.16,2.0,0,543.0,286.0,51.839999999999996
0,1,40,7.1,5.0,1.92,2.0,0,510.00000000000006,303.0,44.760000000000005
0,1,32,8.0,6.0,2.16,1.0,0,587.8,314.0,57.09
0,1,28,14.7,6.0,3.97,1.0,0,636.3,272.0,63.93000000000001
0,1,38,8.3,6.0,2.24,3.5,1,519.2,318.0,44.589999999999996
0,1,18,11.8,5.0,3.19,0.0,0,476.2,330.0,48.65
1,1,31,11.3,4.0,3.05,0.0,0,787.7,266.0,80.94
0,0,0,11.2,5.0,3.02,1.0,0,532.6,279.0,49.51
0,1,21,12.4,3.0,3.35,0.0,0,643.9000000000001,249.0,63.709999999999994
1,0,0,13.4,5.0,3.62,1.0,1,509.0,258.0,39.35
0,1,24,14.0,1.0,3.78,1.0,0,453.99999999999994,311.0,44.76
0,0,0,13.2,4.0,3.56,0.0,1,686.5,292.0,73.33
0,0,0,10.1,5.0,2.73,2.0,0,656.7,323.0,59.900000000000006
0,0,0,12.7,2.0,3.43,1.0,0,696.2,336.0,64.49000000000001
0,0,0,8.2,5.0,2.21,3.0,0,698.0,311.0,68.95
0,0,0,11.4,6.0,3.08,1.0,0,501.09999999999997,298.0,43.879999999999995
0,0,0,12.4,9.0,3.35,3.0,0,582.0,314.0,59.330000000000005
0,0,0,9.2,6.0,2.48,2.0,0,533.5,241.0,56.96
0,0,0,11.3,4.0,3.05,1.0,0,609.2,296.0,56.85
0,1,24,5.7,4.0,1.54,1.0,0,622.7,333.0,61.68
0,0,0,9.8,5.0,2.65,1.0,0,575.8,324.0,58.410000000000004
0,0,0,8.8,4.0,2.38,0.0,0,523.5,360.0,40.01
0,0,0,10.1,9.0,2.73,3.0,0,553.7,308.0,57.410000000000004
0,1,25,8.5,6.0,2.3,3.0,0,489.79999999999995,315.0,47.53
0,1,29,15.7,1.0,4.24,3.0,0,655.7,303.0,65.25
0,1,23,14.3,3.0,3.86,0.0,0,560.7,311.0,55.400000000000006
0,0,0,12.1,4.0,3.27,2.0,0,534.3,322.0,54.71
0,0,0,9.2,3.0,2.48,0.0,0,514.8000000000001,269.0,56.63
0,1,26,7.5,6.0,2.03,0.0,0,436.0,292.0,42.21
0,0,0,11.8,5.0,3.19,2.0,0,472.09999999999997,297.0,44.489999999999995
0,0,0,8.3,2.0,2.24,0.0,0,669.95,350.0,62.385000000000005
0,0,0,11.5,3.0,3.11,3.0,0,623.5,282.0,63.68000000000001
0,0,0,7.4,8.0,2.0,1.0,0,622.8,252.0,61.2
0,0,0,15.3,5.0,4.13,2.0,1,470.20000000000005,303.0,53.760000000000005
0,1,40,12.8,4.0,3.46,1.0,0,685.3,341.0,56.73
0,0,0,8.6,9.0,2.32,0.0,0,703.3,335.0,63.43000000000001
0,0,0,9.1,5.0,2.46,0.0,0,428.79999999999995,303.0,35.010000000000005
0,0,0,11.0,4.0,2.97,3.5,1,488.40000000000003,332.0,39.15
0,0,0,14.4,4.0,3.89,0.0,0,503.1,244.0,42.42
0,0,0,7.9,4.0,2.13,0.0,0,569.7,314.0,59.36000000000001
0,0,0,13.2,6.0,3.56,3.5,0,684.0999999999999,330.0,61.67
0,0,0,11.5,10.0,3.11,3.0,0,466.70000000000005,321.0,44.96
0,0,0,11.6,8.0,3.13,1.0,0,652.5999999999999,310.0,64.17
0,0,0,8.9,5.0,2.4,1.0,0,399.5,294.0,36.34
0,0,0,10.3,3.0,2.78,1.0,0,588.5,340.0,54.58
0,0,0,10.9,3.0,2.94,1.0,1,747.3000000000001,255.0,78.21
0,0,0,12.9,2.0,3.48,1.0,1,707.5,256.0,71.53999999999999
0,0,0,10.9,10.5,2.94,1.0,0,554.0999999999999,330.0,50.71
0,1,30,9.7,5.0,2.62,3.0,0,517.9000000000001,323.0,47.790000000000006
1,0,0,13.4,7.0,3.62,2.0,1,660.0999999999999,248.0,65.64
0,0,0,9.4,6.0,2.54,3.5,0,599.7,274.0,64.52
0,0,0,7.4,5.0,2.0,2.0,0,693.1,344.0,66.72
0,1,15,8.0,3.0,2.16,0.0,0,521.6,302.0,46.6
0,0,0,9.2,3.0,2.48,1.0,0,600.3,287.0,53.49
0,0,0,11.2,2.0,3.02,2.0,0,457.5,297.0,51.81999999999999
0,1,33,8.1,2.0,2.19,0.0,0,766.3,252.0,72.89
0,0,0,4.7,6.0,1.27,1.0,1,709.0,354.0,74.72
0,1,29,11.1,2.0,3.0,2.0,0,650.5,380.0,56.29
0,0,0,10.2,10.5,2.75,1.0,0,525.7,283.0,46.64
0,0,0,11.2,3.0,3.02,0.0,0,617.0,351.0,67.97
0,0,0,14.0,4.0,3.78,1.0,0,474.4,264.0,42.59
0,0,0,6.2,5.0,1.67,3.0,0,584.6,246.0,54.22
0,1,33,7.4,2.0,2.0,1.0,0,647.8,314.0,61.39
0,1,27,9.3,2.0,2.51,1.0,0,472.7,342.0,45.41
0,0,0,6.4,7.0,1.73,1.0,1,655.8,253.0,72.86
0,1,26,9.5,5.0,2.57,2.0,0,648.9000000000001,279.0,61.31
0,0,0,11.3,4.0,3.05,1.0,0,499.29999999999995,252.0,54.09
0,1,30,12.4,4.0,3.35,2.0,0,548.5999999999999,265.0,51.89
0,0,0,12.1,1.0,3.27,3.0,0,660.3000000000001,275.0,60.24
0,1,24,15.1,3.0,4.08,1.0,0,629.0,248.0,60.83
0,0,0,13.7,5.0,3.7,2.0,0,614.9,283.0,46.35
0,0,0,11.1,1.0,3.0,2.0,0,711.8,193.0,68.2
0,0,0,5.6,7.0,1.51,1.0,0,557.8,326.0,59.9
1,0,0,10.4,8.0,2.81,2.0,0,592.0999999999999,321.0,61.67
0,1,37,11.6,1.0,3.13,2.0,0,483.9,268.0,46.57
0,0,0,12.7,3.0,3.43,2.0,0,518.8,275.0,51.190000000000005
0,0,0,10.8,3.0,2.92,3.5,0,705.6,231.0,66.17
0,1,18,8.5,5.0,2.3,0.0,0,489.59999999999997,342.0,44.22
0,0,0,9.6,3.0,2.59,2.0,0,705.9000000000001,334.0,67.36
0,0,0,8.3,3.0,2.24,1.0,0,580.2,323.0,55.33
1,1,29,5.7,1.0,1.54,1.0,1,411.29999999999995,295.0,38.03
0,0,0,10.9,6.0,2.94,1.0,0,592.7,306.0,59.849999999999994
0,0,0,5.5,5.0,1.49,1.0,1,639.0999999999999,291.0,62.559999999999995
0,0,0,14.4,4.0,3.89,2.0,0,427.1,309.0,38.2
0,0,0,10.1,10.5,2.73,3.0,0,668.6,268.0,65.56
0,0,0,8.3,5.0,2.24,2.0,0,533.3,269.0,46.69
0,0,0,12.6,8.0,3.4,0.0,0,612.5,251.0,60.260000000000005
1,0,0,6.1,8.0,1.65,3.5,1,734.4,240.0,75.81
0,1,22,12.0,2.0,3.24,3.0,0,485.70000000000005,317.0,51.37
1,0,0,9.9,4.0,2.67,0.0,0,619.9,262.0,55.28
0,0,0,11.5,1.0,3.11,1.0,0,375.9,318.0,29.669999999999998
0,0,0,11.1,3.0,3.0,3.0,0,681.0,337.0,69.7
0,0,0,12.0,1.0,3.24,3.5,1,490.4,278.0,50.699999999999996
0,0,0,9.3,10.5,2.51,1.0,0,619.0,305.0,52.72
0,0,0,8.6,2.0,2.32,2.0,0,548.2,281.0,53.52
0,1,27,11.9,5.0,3.21,2.0,0,561.2,258.0,54.480000000000004
0,1,24,11.5,6.0,3.11,3.0,0,547.0999999999999,338.0,50.78999999999999
0,0,0,8.1,4.0,2.19,0.0,0,613.7,311.0,54.61
0,1,20,10.6,4.0,2.86,3.5,0,654.0999999999999,344.0,66.22999999999999
0,1,24,11.0,4.0,2.97,3.5,0,608.6,335.0,66.87
0,1,17,12.9,3.0,3.48,3.5,0,617.2,352.0,61.35999999999999
0,0,0,11.4,5.0,3.08,2.0,0,656.5999999999999,309.0,65.19
0,1,32,7.7,3.0,2.08,2.0,0,622.6,274.0,67.01
0,0,0,9.7,3.0,2.62,1.0,0,612.5,345.0,65.7
0,0,0,8.4,9.0,2.27,1.0,0,515.9000000000001,253.0,56.99
0,0,0,10.7,5.0,2.89,1.0,0,496.79999999999995,327.0,49.86
0,1,40,6.9,3.0,1.86,1.0,0,694.9,337.0,63.45
0,0,0,8.3,5.0,2.24,1.0,0,512.5125,282.5,59.136250000000004
0,0,0,7.6,3.0,2.05,3.5,0,687.0,267.0,68.73
1,0,0,9.6,5.0,2.59,0.0,0,671.8000000000001,334.0,64.07000000000001
0,0,0,7.6,5.0,2.05,2.0,0,520.9,288.0,47.519999999999996
1,1,40,7.9,3.0,2.13,0.0,0,448.7,353.0,40.980000000000004
0,1,32,10.2,2.0,2.75,3.0,0,717.9,308.0,65.26
0,1,25,10.1,2.0,2.73,1.0,0,571.5,306.0,57.11000000000001
0,0,0,9.4,7.0,2.54,3.0,0,525.6,299.0,56.099999999999994
0,0,0,3.4,4.0,0.92,1.0,0,602.7,309.0,59.13
0,0,0,6.3,2.0,1.7,1.0,0,486.20000000000005,255.0,48.07
1,0,0,10.2,2.0,2.75,2.0,1,521.5,318.0,54.07
0,0,0,9.0,1.0,2.43,1.0,0,624.6,292.0,57.57
1,0,0,4.9,4.0,1.32,2.0,0,471.79999999999995,320.0,52.25000000000001
0,0,0,9.3,2.0,2.51,2.0,0,548.9000000000001,313.0,52.73
0,0,0,12.0,7.0,3.24,2.0,0,722.2124999999999,370.0,63.43625
0,0,0,11.3,2.0,3.05,3.0,0,553.3,334.0,50.72
0,1,27,7.3,7.0,1.97,0.0,0,479.3,252.0,42.24
0,1,29,17.25,2.0,4.65,2.0,0,601.8000000000001,367.0,56.2
0,1,33,3.5,4.0,0.95,0.0,0,632.1,323.0,72.17999999999999
0,0,0,13.7,6.0,3.7,1.0,0,518.3,288.0,52.22
0,0,0,13.0,5.0,3.51,2.0,0,542.5,257.0,44.62
